price_id,company_id,trade_date,open_price,high_price,low_price,close_price,volume,price_change,daily_return_pct
267,1,2024-07-05,2278.89,2280.74,2271.69,2276.7,3419461,-2.1900000000000546,-0.09609941682134963
268,1,2024-07-08,2276.7,2397.07,2257.32,2395.24,2480781,118.53999999999996,5.206658760486668
269,1,2024-07-09,2395.24,2592.06,2386.91,2570.86,3393300,175.62000000000035,7.3320418830681
270,1,2024-07-10,2570.86,2585.4,2524.5,2531.26,4394363,-39.59999999999991,-1.5403405864185489
271,1,2024-07-11,2531.26,2596.54,2509.31,2574.64,3544731,43.379999999999654,1.7137710073244015
272,1,2024-07-12,2574.64,2679.7,2556.68,2657.46,3403902,82.82000000000016,3.2167604014541906
273,1,2024-07-15,2657.46,2768.41,2634.05,2764.03,4360499,106.57000000000016,4.010220285535818
274,1,2024-07-16,2764.03,2816.88,2741.2,2816.05,653060,52.01999999999998,1.8820345654714306
275,1,2024-07-17,2816.05,2919.32,2793.02,2914.63,4162349,98.57999999999993,3.5006480708794205
276,1,2024-07-18,2914.63,2929.42,2845.37,2845.55,1442320,-69.07999999999993,-2.370112158318549
277,1,2024-07-19,2845.55,2879.4,2838.16,2861.33,3173688,15.779999999999745,0.5545500869779039
278,1,2024-07-22,2861.33,2880.65,2839.01,2865.18,543833,3.849999999999909,0.1345528128527611
279,1,2024-07-23,2865.18,2913.7,2855.39,2885.91,3166783,20.730000000000018,0.7235147529998122
280,1,2024-07-24,2885.91,3046.13,2882.95,3018.0,4686770,132.09000000000015,4.577065812863192
281,1,2024-07-25,3018.0,3027.08,2957.81,2978.9,346079,-39.09999999999991,-1.2955599734923762
282,1,2024-07-26,2978.9,3013.12,2968.6,2995.68,3108368,16.779999999999745,0.5632951760716958
283,1,2024-07-29,2995.68,3018.4,2946.38,2947.1,120396,-48.57999999999993,-1.6216685360252072
284,1,2024-07-30,2947.1,2989.0,2932.7,2979.35,3854333,32.25,1.0942960876794137
285,1,2024-07-31,2979.35,2987.51,2902.13,2931.36,2136644,-47.98999999999978,-1.6107540235286149
286,1,2024-08-01,2931.36,3105.31,2926.56,3091.36,3976099,160.0,5.4582173462147265
287,1,2024-08-02,3091.36,3093.9,2979.34,2999.76,3276010,-91.59999999999991,-2.963097148180733
288,1,2024-08-05,2999.76,3069.78,2971.23,3061.41,763778,61.649999999999636,2.0551644131530398
289,1,2024-08-06,3061.41,3132.26,3041.86,3119.16,1993996,57.75,1.8863856850274874
290,1,2024-08-07,3119.16,3127.72,3079.59,3110.19,2052576,-8.9699999999998,-0.28757742469125663
291,1,2024-08-08,3110.19,3116.82,3087.46,3088.42,3261817,-21.769999999999982,-0.6999572373391973
292,1,2024-08-09,3088.42,3131.46,3061.72,3119.97,2371317,31.549999999999727,1.0215579487245818
293,1,2024-08-12,3119.97,3175.28,3093.61,3150.99,3807509,31.019999999999982,0.9942403292339345
294,1,2024-08-13,3150.99,3212.74,3146.86,3192.75,172305,41.76000000000022,1.325297763560031
295,1,2024-08-14,3192.75,3236.53,3177.38,3210.95,595367,18.199999999999818,0.5700415002740526
296,1,2024-08-15,3210.95,3281.11,3188.94,3277.01,2157226,66.0600000000004,2.0573350566031987
297,1,2024-08-16,3277.01,3279.11,3254.14,3273.19,1352277,-3.8200000000001637,-0.11656967784657854
298,1,2024-08-19,3273.19,3299.3,3127.57,3137.31,2281548,-135.8800000000001,-4.151301940920024
299,1,2024-08-20,3137.31,3156.13,3087.11,3096.14,3477959,-41.17000000000007,-1.3122707032457765
300,1,2024-08-21,3096.14,3122.77,2855.95,2878.4,207697,-217.73999999999978,-7.032627723552546
301,1,2024-08-22,2878.4,2885.36,2770.04,2797.64,721052,-80.76000000000022,-2.805725403001675
302,1,2024-08-23,2797.64,2811.6,2776.5,2793.77,3515300,-3.869999999999891,-0.1383308788836266
303,1,2024-08-26,2793.77,2802.89,2761.48,2775.85,448453,-17.920000000000073,-0.6414271754654132
304,1,2024-08-27,2775.85,2787.76,2774.93,2778.02,402106,2.1700000000000728,0.07817425293153711
305,1,2024-08-28,2778.02,2793.79,2678.69,2697.29,4004927,-80.73000000000002,-2.9060265944809616
306,1,2024-08-29,2697.29,2702.69,2670.81,2675.29,531793,-22.0,-0.815633469148664
307,1,2024-08-30,2675.29,2784.79,2650.24,2783.91,269336,108.61999999999989,4.060120585058065
308,1,2024-09-02,2783.91,2874.07,2764.17,2858.59,4356135,74.68000000000029,2.6825579849923415
309,1,2024-09-03,2858.59,2942.8,2835.3,2932.84,409773,74.25,2.597434399476665
310,1,2024-09-04,2932.84,3013.62,2916.78,2986.89,4088315,54.04999999999973,1.8429235826025192
311,1,2024-09-05,2986.89,3183.41,2965.04,3166.74,417333,179.8499999999999,6.02131313841487
312,1,2024-09-06,3166.74,3168.65,3095.75,3103.42,806127,-63.31999999999971,-1.9995326424019564
313,1,2024-09-09,3103.42,3133.7,3064.21,3074.57,918768,-28.84999999999991,-0.9296195809784016
314,1,2024-09-10,3074.57,3136.99,3054.32,3112.41,2495996,37.83999999999969,1.2307412093398327
315,1,2024-09-11,3112.41,3275.88,3081.4,3268.41,4874217,156.0,5.012193123656588
316,1,2024-09-12,3268.41,3331.31,3261.89,3309.79,3404338,41.38000000000011,1.2660590317616245
317,1,2024-09-13,3309.79,3338.53,3261.19,3285.07,3716105,-24.7199999999998,-0.74687517939204
318,1,2024-09-16,3285.07,3299.05,3115.22,3126.03,1861483,-159.03999999999996,-4.841297141309012
319,1,2024-09-17,3126.03,3160.19,3103.36,3146.39,2438478,20.359999999999673,0.6513053297632995
320,1,2024-09-18,3146.39,3270.3,3118.05,3241.98,2114387,95.59000000000015,3.038084916364473
321,1,2024-09-19,3241.98,3333.48,3235.15,3303.34,3118603,61.36000000000013,1.8926705285041896
322,1,2024-09-20,3303.34,3324.2,3129.14,3152.25,666522,-151.09000000000015,-4.573855552259233
323,1,2024-09-23,3152.25,3203.18,3144.77,3197.44,4857261,45.190000000000055,1.4335791894678422
324,1,2024-09-24,3197.44,3227.45,3170.12,3221.62,2466466,24.179999999999836,0.7562299839871847
325,1,2024-09-25,3221.62,3287.01,3205.04,3272.43,1802574,50.809999999999945,1.5771568341393445
326,1,2024-09-26,3272.43,3291.84,3231.95,3237.24,1961496,-35.190000000000055,-1.0753476774140336
327,1,2024-09-27,3237.24,3262.28,3111.56,3115.64,4849407,-121.59999999999991,-3.756286219124931
328,1,2024-09-30,3115.64,3235.19,3108.29,3220.58,376748,104.94000000000005,3.368168337805397
329,1,2024-10-01,3220.58,3238.63,3193.88,3227.75,2160128,7.170000000000073,0.2226307062703014
330,1,2024-10-02,3227.75,3235.78,3088.42,3107.6,3536818,-120.15000000000009,-3.7224072496320995
331,1,2024-10-03,3107.6,3108.74,3053.51,3076.17,3322384,-31.429999999999836,-1.0113914274681373
332,1,2024-10-04,3076.17,3090.77,3019.29,3044.99,4030294,-31.18000000000029,-1.0135980781296317
333,1,2024-10-07,3044.99,3142.47,3041.58,3136.02,1356050,91.0300000000002,2.9895007865378935
334,1,2024-10-08,3136.02,3159.55,3119.36,3157.74,4683662,21.7199999999998,0.6925976237396382
335,1,2024-10-09,3157.74,3235.06,3141.73,3224.87,217448,67.13000000000011,2.1258875018209262
336,1,2024-10-10,3224.87,3229.65,3185.57,3217.32,4825942,-7.549999999999727,-0.23411796444506994
337,1,2024-10-11,3217.32,3317.87,3200.73,3302.85,2449344,85.52999999999975,2.658423781283793
338,1,2024-10-14,3302.85,3358.3,3298.24,3336.06,159568,33.210000000000036,1.005495254098734
339,1,2024-10-15,3336.06,3450.27,3313.59,3443.32,4849861,107.26000000000022,3.215169990947411
340,1,2024-10-16,3443.32,3446.56,3316.97,3339.43,2224313,-103.89000000000033,-3.017146242579845
341,1,2024-10-17,3339.43,3362.56,3293.12,3320.95,4723624,-18.480000000000018,-0.5533878536157374
342,1,2024-10-18,3320.95,3364.74,3304.44,3341.9,3093057,20.950000000000273,0.6308435839142497
343,1,2024-10-21,3341.9,3362.43,3310.79,3361.4,3450738,19.5,0.5835004039618181
344,1,2024-10-22,3361.4,3487.31,3354.15,3463.87,3297838,102.4699999999998,3.0484322008686795
345,1,2024-10-23,3463.87,3631.9,3441.09,3628.04,4997074,164.17000000000007,4.739496574640505
346,1,2024-10-24,3628.04,3629.78,3473.09,3507.37,2040470,-120.67000000000007,-3.3260383016725306
347,1,2024-10-25,3507.37,3560.14,3481.47,3540.07,4393792,32.70000000000027,0.932322509458662
348,1,2024-10-28,3540.07,3597.89,3528.49,3583.4,3341290,43.32999999999993,1.2239870963003534
349,1,2024-10-29,3583.4,3674.6,3567.8,3645.52,4090992,62.11999999999989,1.7335491432717498
350,1,2024-10-30,3645.52,3724.15,3625.67,3719.68,38735,74.15999999999985,2.0342776887796488
351,1,2024-10-31,3719.68,3734.42,3576.32,3601.37,1948904,-118.30999999999995,-3.180649948382655
352,1,2024-11-01,3601.37,3617.53,3442.7,3450.89,1872526,-150.48000000000002,-4.178409882905672
353,1,2024-11-04,3450.89,3637.7,3434.9,3615.3,1905131,164.4100000000003,4.764278200696062
354,1,2024-11-05,3615.3,3753.35,3596.54,3721.23,2401117,105.92999999999984,2.9300472989793334
355,1,2024-11-06,3721.23,3742.82,3552.14,3571.2,3043446,-150.0300000000002,-4.031731443635578
356,1,2024-11-07,3571.2,3598.51,3373.06,3400.71,3593434,-170.48999999999978,-4.774025537634403
357,1,2024-11-08,3400.71,3484.05,3369.18,3475.59,310734,74.88000000000011,2.2018931340808274
358,1,2024-11-11,3475.59,3536.69,3463.37,3503.95,516089,28.359999999999673,0.815976568007149
359,1,2024-11-12,3503.95,3513.93,3321.59,3331.83,4017099,-172.1199999999999,-4.912170550378855
360,1,2024-11-13,3331.83,3349.8,3311.98,3322.33,3055565,-9.5,-0.2851285929954409
361,1,2024-11-14,3322.33,3336.07,3223.0,3226.93,913935,-95.40000000000009,-2.8714787513582363
362,1,2024-11-15,3226.93,3337.59,3221.08,3315.01,2630565,88.08000000000038,2.7295293049431004
363,1,2024-11-18,3315.01,3333.82,3248.81,3257.17,4815005,-57.840000000000146,-1.7447911167688828
364,1,2024-11-19,3257.17,3303.29,3230.92,3287.39,2755630,30.2199999999998,0.9277992858831378
365,1,2024-11-20,3287.39,3330.73,3267.61,3299.34,4097752,11.950000000000273,0.3635102619403318
366,1,2024-11-21,3299.34,3328.51,3250.8,3258.23,1068103,-41.11000000000013,-1.2460067771130021
367,1,2024-11-22,3258.23,3285.59,3097.5,3125.63,1773572,-132.5999999999999,-4.069694281864691
368,1,2024-11-25,3125.63,3292.08,3101.24,3284.3,1381282,158.67000000000007,5.076416594414567
369,1,2024-11-26,3284.3,3306.22,3253.08,3256.19,3123058,-28.110000000000127,-0.8558901440185162
370,1,2024-11-27,3256.19,3389.32,3237.09,3374.08,848390,117.88999999999987,3.620488976380367
371,1,2024-11-28,3374.08,3443.57,3370.85,3436.12,127956,62.039999999999964,1.838723444613049
372,1,2024-11-29,3436.12,3499.7,3415.26,3477.37,2738020,41.25,1.2004819389311199
373,1,2024-12-02,3477.37,3498.05,3404.13,3421.13,4939049,-56.23999999999978,-1.6173142346083327
374,1,2024-12-03,3421.13,3425.79,3262.32,3285.16,2027550,-135.97000000000025,-3.9744178093203195
375,1,2024-12-04,3285.16,3468.93,3252.59,3445.07,650687,159.9100000000003,4.8676472378818785
376,1,2024-12-05,3445.07,3448.66,3365.18,3389.74,2896150,-55.33000000000038,-1.6060631569169967
377,1,2024-12-06,3389.74,3392.64,3322.47,3352.45,967417,-37.289999999999964,-1.1000843722527383
378,1,2024-12-09,3352.45,3363.29,3325.09,3332.65,1781431,-19.799999999999727,-0.5906128353890358
379,1,2024-12-10,3332.65,3338.2,3305.97,3335.94,1176223,3.2899999999999636,0.09872023764871689
380,1,2024-12-11,3335.94,3353.96,3232.71,3261.42,3257878,-74.51999999999998,-2.233853126854799
381,1,2024-12-12,3261.42,3272.28,3052.18,3072.75,4970755,-188.67000000000007,-5.784903508287803
382,1,2024-12-13,3072.75,3126.66,3055.61,3106.1,3655946,33.34999999999991,1.085347001871285
383,1,2024-12-16,3106.1,3123.57,3013.43,3042.57,884761,-63.529999999999745,-2.0453301567882476
384,1,2024-12-17,3042.57,3063.56,3031.54,3037.64,2683780,-4.930000000000291,-0.1620340698817214
385,1,2024-12-18,3037.64,3060.61,3017.32,3027.84,3327909,-9.799999999999727,-0.32261887517940663
386,1,2024-12-19,3027.84,3051.92,2921.09,2948.43,1180863,-79.41000000000031,-2.6226616994293064
387,1,2024-12-20,2948.43,2977.69,2828.52,2854.99,2704386,-93.44000000000005,-3.1691442564347825
388,1,2024-12-23,2854.99,2879.03,2814.04,2828.78,3121692,-26.20999999999958,-0.9180417444544318
389,1,2024-12-24,2828.78,2848.17,2805.41,2844.54,3912320,15.759999999999764,0.5571306358217947
390,1,2024-12-25,2844.54,2864.7,2818.01,2819.03,1522610,-25.509999999999764,-0.8968058104297976
391,1,2024-12-26,2819.03,2821.5,2728.93,2754.74,2773473,-64.29000000000042,-2.2805716860054845
392,1,2024-12-27,2754.74,2763.16,2637.83,2648.34,2241540,-106.39999999999964,-3.8624334782955794
393,1,2024-12-30,2648.34,2702.82,2635.18,2678.2,4960868,29.859999999999673,1.1274987350566645
394,1,2024-12-31,2678.2,2896.37,2672.61,2871.92,4653670,193.72000000000025,7.233216339332397
395,1,2025-01-01,2871.92,2889.69,2846.7,2878.74,4341602,6.819999999999709,0.23747179587174116
396,1,2025-01-02,2878.74,2901.94,2847.8,2870.48,1530348,-8.259999999999764,-0.28693108790650645
397,1,2025-01-03,2870.48,2875.46,2836.06,2855.91,1737037,-14.570000000000164,-0.5075806136952762
398,1,2025-01-06,2855.91,2883.77,2775.38,2793.28,4114178,-62.629999999999654,-2.1929962778938994
399,1,2025-01-07,2793.28,2810.22,2769.91,2791.25,882444,-2.0300000000002,-0.07267441860465831
400,1,2025-01-08,2791.25,2871.84,2780.13,2857.48,740406,66.23000000000002,2.372772055530677
401,1,2025-01-09,2857.48,2858.22,2803.16,2806.95,4815944,-50.5300000000002,-1.7683413357223918
402,1,2025-01-10,2806.95,2822.37,2764.76,2791.72,2168164,-15.230000000000018,-0.5425818058747045
403,1,2025-01-13,2791.72,2809.24,2788.77,2796.94,3207723,5.220000000000255,0.18698150244294753
404,1,2025-01-14,2796.94,2802.99,2620.3,2636.63,3254503,-160.30999999999995,-5.731620985791613
405,1,2025-01-15,2636.63,2638.17,2594.24,2620.3,298324,-16.329999999999927,-0.6193512172735623
406,1,2025-01-16,2620.3,2752.64,2594.53,2733.64,1203508,113.33999999999969,4.325458916917898
407,1,2025-01-17,2733.64,2752.56,2683.31,2684.99,2552016,-48.65000000000009,-1.7796783775478882
408,1,2025-01-20,2684.99,2711.75,2639.76,2661.42,3079944,-23.56999999999971,-0.8778431204585385
409,1,2025-01-21,2661.42,2749.16,2650.08,2734.75,662244,73.32999999999993,2.755296044968473
410,1,2025-01-22,2734.75,2758.99,2605.16,2616.93,981166,-117.82000000000016,-4.308254867903837
411,1,2025-01-23,2616.93,2638.58,2509.53,2528.08,3848831,-88.84999999999991,-3.395199718754415
412,1,2025-01-24,2528.08,2528.36,2385.93,2395.9,2411907,-132.17999999999984,-5.228473782475232
413,1,2025-01-27,2395.9,2408.73,2352.86,2357.93,70482,-37.970000000000255,-1.584790684085323
414,1,2025-01-28,2357.93,2390.49,2334.92,2384.74,4009670,26.809999999999945,1.1370142455458792
415,1,2025-01-29,2384.74,2387.35,2370.62,2383.68,2277342,-1.0599999999999454,-0.04444929006935538
416,1,2025-01-30,2383.68,2444.21,2381.34,2423.74,2446323,40.059999999999945,1.6805947106994208
417,1,2025-01-31,2423.74,2441.61,2381.18,2392.57,1885682,-31.169999999999618,-1.2860290295163517
418,1,2025-02-03,2392.57,2402.01,2320.44,2331.15,3927232,-61.42000000000007,-2.5671140238321164
419,1,2025-02-04,2331.15,2347.19,2275.89,2285.89,1280806,-45.26000000000022,-1.9415310040109053
420,1,2025-02-05,2285.89,2374.67,2285.02,2354.86,4509792,68.97000000000025,3.017205552323176
421,1,2025-02-06,2354.86,2518.76,2333.78,2502.26,3186981,147.4000000000001,6.259395462999927
422,1,2025-02-07,2502.26,2517.62,2456.65,2458.29,2596856,-43.970000000000255,-1.7572114808213475
423,1,2025-02-10,2458.29,2503.85,2441.56,2491.09,217947,32.80000000000018,1.334260807309153
424,1,2025-02-11,2491.09,2493.21,2424.62,2442.11,369700,-48.98000000000002,-1.9662075637572316
425,1,2025-02-12,2442.11,2450.65,2328.48,2346.66,3310239,-95.45000000000027,-3.9085053498818754
426,1,2025-02-13,2346.66,2351.0,2276.53,2280.5,500994,-66.15999999999985,-2.819326191267583
427,1,2025-02-14,2280.5,2365.21,2280.03,2358.96,420036,78.46000000000004,3.440473580355187
428,1,2025-02-17,2358.96,2431.47,2351.99,2408.17,3848423,49.210000000000036,2.086088784888257
429,1,2025-02-18,2408.17,2413.12,2306.02,2308.82,3078914,-99.34999999999991,-4.125539309932434
430,1,2025-02-19,2308.82,2428.06,2293.96,2409.39,2656207,100.56999999999971,4.3559047478798565
431,1,2025-02-20,2409.39,2433.01,2350.18,2364.41,2916289,-44.98000000000002,-1.866862566873774
432,1,2025-02-21,2364.41,2446.22,2345.22,2428.06,3285828,63.65000000000009,2.6920035019307185
433,1,2025-02-24,2428.06,2450.59,2396.95,2402.35,1867113,-25.710000000000036,-1.0588700443975865
434,1,2025-02-25,2402.35,2412.73,2333.56,2343.85,3068568,-58.5,-2.4351156159593734
435,1,2025-02-26,2343.85,2364.64,2313.77,2328.81,1436674,-15.039999999999964,-0.6416792883503621
436,1,2025-02-27,2328.81,2347.81,2290.21,2310.1,4234106,-18.710000000000036,-0.8034146194837724
437,1,2025-02-28,2310.1,2327.55,2288.32,2298.9,4211572,-11.199999999999818,-0.484827496645159
438,1,2025-03-03,2298.9,2334.64,2281.05,2317.75,3284247,18.84999999999991,0.8199573709165212
439,1,2025-03-04,2317.75,2352.87,2296.02,2329.92,225436,12.170000000000073,0.5250782008413364
440,1,2025-03-05,2329.92,2333.76,2239.3,2242.26,3632639,-87.65999999999985,-3.76236093943139
441,1,2025-03-06,2242.26,2253.6,2189.31,2207.87,3666679,-34.39000000000033,-1.5337204427675792
442,1,2025-03-07,2207.87,2257.6,2194.83,2245.43,2546719,37.559999999999945,1.7011871169951107
443,1,2025-03-10,2245.43,2297.99,2225.82,2282.27,3185093,36.840000000000146,1.6406657076818314
444,1,2025-03-11,2282.27,2299.64,2162.21,2165.68,2313171,-116.59000000000015,-5.108510386588797
445,1,2025-03-12,2165.68,2183.0,2148.15,2152.54,2779873,-13.139999999999873,-0.6067378375383193
446,1,2025-03-13,2152.54,2168.32,2086.49,2099.42,948243,-53.11999999999989,-2.4677822479489295
447,1,2025-03-14,2099.42,2184.35,2099.31,2172.31,3807343,72.88999999999987,3.4719112897847917
448,1,2025-03-17,2172.31,2173.08,2117.97,2133.88,1020377,-38.429999999999836,-1.769084522927199
449,1,2025-03-18,2133.88,2140.86,2123.23,2126.39,1534965,-7.4900000000002365,-0.3510038052749094
450,1,2025-03-19,2126.39,2171.14,2105.21,2152.28,1847864,25.890000000000327,1.2175565159730966
451,1,2025-03-20,2152.28,2280.15,2139.51,2260.12,1963713,107.83999999999969,5.010500492500961
452,1,2025-03-21,2260.12,2269.45,2218.37,2233.91,26059,-26.210000000000036,-1.1596729377201227
453,1,2025-03-24,2233.91,2251.65,2133.04,2135.03,2945129,-98.87999999999965,-4.426319771163549
454,1,2025-03-25,2135.03,2223.88,2121.31,2213.24,333619,78.20999999999958,3.663180376856511
455,1,2025-03-26,2213.24,2325.23,2199.88,2312.27,3385575,99.0300000000002,4.474435668974002
456,1,2025-03-27,2312.27,2466.55,2306.03,2446.85,4126996,134.57999999999993,5.820254555047634
457,1,2025-03-28,2446.85,2448.29,2380.78,2388.77,3926635,-58.07999999999993,-2.3736640987391926
458,1,2025-03-31,2388.77,2405.67,2369.7,2388.53,2591172,-0.23999999999978172,-0.010047011641965602
459,1,2025-04-01,2388.53,2396.37,2299.39,2309.41,452116,-79.12000000000035,-3.312497644995053
460,1,2025-04-02,2309.41,2314.51,2282.7,2296.44,3680958,-12.9699999999998,-0.561615304341793
461,1,2025-04-03,2296.44,2311.04,2210.69,2228.19,600497,-68.25,-2.971991430213722
462,1,2025-04-04,2228.19,2357.69,2209.48,2348.06,1925326,119.86999999999989,5.379702808108819
463,1,2025-04-07,2348.06,2481.02,2339.55,2476.45,1679211,128.38999999999987,5.467918196298215
464,1,2025-04-08,2476.45,2588.02,2475.85,2587.34,4160168,110.89000000000033,4.477780694138802
465,1,2025-04-09,2587.34,2605.67,2563.0,2597.91,1303890,10.569999999999709,0.40852767707374016
466,1,2025-04-10,2597.91,2609.08,2443.11,2464.62,4211248,-133.28999999999996,-5.130662725036663
467,1,2025-04-11,2464.62,2512.8,2452.71,2501.34,676065,36.720000000000255,1.4898848504029123
468,1,2025-04-14,2501.34,2503.36,2444.75,2462.68,2487341,-38.66000000000031,-1.545571573636543
469,1,2025-04-15,2462.68,2601.14,2458.77,2581.38,3055023,118.70000000000027,4.819952247145397
470,1,2025-04-16,2581.38,2584.88,2528.01,2547.15,3288206,-34.23000000000002,-1.3260349115589343
471,1,2025-04-17,2547.15,2553.81,2533.47,2539.75,4532210,-7.400000000000091,-0.29052077812457416
472,1,2025-04-18,2539.75,2546.08,2517.87,2524.74,3799397,-15.010000000000218,-0.5910030514814536
473,1,2025-04-21,2524.74,2635.8,2512.43,2634.08,177731,109.34000000000015,4.330742967592709
474,1,2025-04-22,2634.08,2635.73,2589.67,2613.36,704834,-20.7199999999998,-0.786612403571638
475,1,2025-04-23,2613.36,2622.44,2407.68,2429.54,118898,-183.82000000000016,-7.033856797379625
476,1,2025-04-24,2429.54,2508.4,2406.14,2491.86,2805239,62.320000000000164,2.5650946269664283
477,1,2025-04-25,2491.86,2510.07,2355.55,2378.89,1290085,-112.97000000000025,-4.5335612755130805
478,1,2025-04-28,2378.89,2394.45,2337.73,2342.37,2830997,-36.51999999999998,-1.5351697640496191
479,1,2025-04-29,2342.37,2388.52,2334.19,2374.07,579337,31.700000000000273,1.3533301741398784
480,1,2025-04-30,2374.07,2377.66,2366.28,2371.62,1262323,-2.450000000000273,-0.10319830502050371
